date,avg_temperature,precipitation,rain_sum,snowfall_sum,shortwave_radiation_sum
2023-12-18,4.6,2.8,2.8,0.0,1.3
2023-12-19,4.2,0.0,0.0,0.0,1.87
2023-12-20,4.5,0.0,0.0,0.0,5.11
2023-12-21,1.7,0.0,0.0,0.0,2.58
2023-12-22,2.0,1.8,1.8,0.0,2.07
2023-12-23,-1.1,0.4,0.0,0.28,3.82
2023-12-24,-0.8,0.0,0.0,0.0,3.2
2023-12-25,2.3,3.3,1.5,1.26,1.24
2023-12-26,7.7,0.8,0.8,0.0,3.75
2023-12-27,5.3,0.1,0.1,0.0,4.22
2023-12-28,0.9,0.0,0.0,0.0,4.96
2023-12-29,2.6,0.0,0.0,0.0,3.9
2023-12-30,3.7,0.0,0.0,0.0,4.99
2023-12-31,2.1,0.0,0.0,0.0,3.48
2024-01-01,3.1,0.2,0.2,0.0,4.02
2024-01-02,4.5,0.4,0.4,0.0,2.82
2024-01-03,0.4,1.7,1.7,0.0,2.35
2024-01-04,4.1,2.1,2.1,0.0,3.61
2024-01-05,2.5,0.9,0.9,0.0,2.73
2024-01-06,0.2,0.0,0.0,0.0,4.49
2024-01-07,-1.8,17.3,4.5,8.96,1.18
2024-01-08,-8.8,8.2,0.1,5.67,1.77
2024-01-09,-11.3,0.0,0.0,0.0,5.58
2024-01-10,-3.3,0.0,0.0,0.0,1.79
2024-01-11,-2.1,0.8,0.1,0.49,1.61
2024-01-12,-9.9,0.3,0.0,0.21,3.12
2024-01-13,-8.4,2.7,0.0,1.89,1.64
2024-01-14,-3.8,2.9,0.0,2.03,3.23
2024-01-15,-2.2,0.0,0.0,0.0,6.05
2024-01-16,-1.5,4.1,0.1,2.8,6.27
2024-01-17,-6.7,0.0,0.0,0.0,6.18
2024-01-18,3.5,5.5,5.2,0.21,2.03
2024-01-19,1.7,8.5,4.9,2.52,1.98
2024-01-20,-2.6,0.9,0.0,0.63,3.94
2024-01-21,-1.5,0.3,0.0,0.21,3.24
2024-01-22,-2.5,0.0,0.0,0.0,3.29
2024-01-23,-2.3,0.0,0.0,0.0,3.44
2024-01-24,-0.2,1.0,0.0,0.7,2.39
2024-01-25,1.2,5.0,2.1,2.03,2.07
2024-01-26,1.1,0.9,0.9,0.0,3.57
2024-01-27,0.5,1.6,0.7,0.63,1.79
2024-01-28,0.4,0.2,0.2,0.0,1.63
2024-01-29,-0.6,0.0,0.0,0.0,6.04
2024-01-30,-2.2,0.0,0.0,0.0,7.72
2024-01-31,-0.6,0.0,0.0,0.0,5.88
2024-02-01,,,,,
